,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
20131127,,31.66666667,23.65217391,30.125,42.34782609,,30.04166667,30.33333333,40.58333333,34.25,29.83333333,36,31.13043478,28.375,32.43478261,40,40.66666667,38.41666667,40.5,31.04166667,27.17391304,40.375,36.29166667,48.25,44.54166667,41.20833333,39.43478261,34.7826087,48.41666667,55.17391304,43.25,48.79166667,51.70833333,50.16666667,49.91666667,47.82608696,48.83333333,52.29166667,58.81818182,52.08695652,39.16666667,60.95652174,60.45833333,35.625,50.5,54.7826087,48.625,57.60869565,51.375,56.26086957,60.29166667,44.625,49,57.66666667,59,58.20833333,59.91666667,,57.13043478,26,23.30434783,30.29166667,19.91666667,28.125,20.70833333,39.375,35.75,41.83333333,30.79166667,55.125,44.31578947,21.04347826,44.66666667,
20131128,22.25,25.95833333,23.625,28.7826087,34,32.75,26.91304348,24.66666667,29.875,28.73913043,25.95833333,,25.375,26.25,30.5,34.08333333,27.625,30.04166667,28.83333333,27.79166667,22.08333333,32.375,27.08333333,36.83333333,27.95833333,24.375,26.125,16,33.125,,24.79166667,27.25,27.82608696,30.95833333,30.72727273,26.45833333,31,29.125,31.26086957,34.86956522,27.375,35.86956522,37.08333333,25.75,34.52173913,39,48.45833333,38.45833333,38.33333333,44.29166667,47.875,34.83333333,39.75,46.83333333,46.86956522,47.04347826,46.5,,60.625,16.92857143,17.66666667,23.20833333,,25.66666667,18.79166667,34.41666667,33.375,32.26086957,29.625,44.25,37.91304348,17.70833333,29.875,
20131129,23.125,24.54166667,20.54166667,24.16666667,31.83333333,33.125,28,25.41666667,28.83333333,28.29166667,26.79166667,32.75,24.45833333,22.79166667,26,34.70833333,25.5,28.70833333,37.04166667,24.16666667,22.5,29.04166667,25.20833333,32.58333333,25.95833333,23.91666667,26.91666667,23.375,32.33333333,31.54166667,26.66666667,29.375,32.95833333,29.95652174,32.83333333,29.30434783,39,36.66666667,39.66666667,41.75,28.33333333,44.08333333,41.91666667,30.91666667,38.54166667,41,50.125,38.34782609,,43.58333333,45.125,33.75,41.58333333,46.83333333,45.79166667,43.41666667,,51.41666667,51.70833333,20.20833333,18.75,26.375,18.25,25.45833333,17.20833333,37.25,28.79166667,36.58333333,25.20833333,43.86956522,35.875,20.58333333,30.5,
20131130,21.75,26.25,15.20833333,23.75,26.45833333,26,24.45833333,23.33333333,21.625,22.875,21.95833333,32.79166667,25.91666667,22.375,26.70833333,30.83333333,23.5,27.66666667,31.16666667,21.54166667,23.29166667,31.58333333,31.875,33.33333333,27.08333333,42.33333333,39.16666667,39.29166667,53.875,47.79166667,43.375,43.95833333,,45.08333333,50.41666667,49.375,59.75,58.5,58.75,58.58333333,52.04166667,64.625,62.375,41.79166667,54.70833333,60.625,44.70833333,58.29166667,55.58333333,54.5,58.33333333,39.79166667,53.83333333,60.58333333,57.20833333,51.875,51.33333333,51.08333333,59.79166667,21.20833333,22.5,25.79166667,14.375,24,18.45833333,30.33333333,28.75,55.16666667,23.54166667,50.875,43.5,21.875,50.20833333,
20131201,18.5,23.58333333,14.375,22.5,28.58333333,25.29166667,24.20833333,22.79166667,21.95833333,21.66666667,26.54166667,32.79166667,23.41666667,24.29166667,23.58333333,30.16666667,26.95833333,26.625,27.45833333,20.16666667,18.54166667,26.5,19.45833333,29.625,23.875,24.70833333,24.45833333,20.45833333,41.54166667,48.33333333,,35.54166667,45.58333333,43.20833333,49.91666667,47.70833333,55.70833333,63.41666667,62.70833333,61.91666667,46.54166667,68.91666667,69.66666667,40.04166667,56.16666667,64.29166667,46.91666667,49.91666667,53.95833333,51.83333333,55.25,39.33333333,49.75,59.58333333,65.875,58.875,45.25,50.66666667,53.16666667,16.875,16.20833333,20.91666667,14.41666667,23.20833333,18,28.70833333,26.16666667,52.25,23.70833333,57.45833333,44.375,15.16666667,51.45833333,
20131202,37.875,46.125,38.20833333,42,45.58333333,46.54166667,42.66666667,46,40.16666667,39.65217391,45.33333333,50.45833333,44,39.34782609,47,46.59090909,40.54166667,47.16666667,47.33333333,35,36.04166667,45.08333333,,45.54166667,33.75,25.91666667,26.08333333,18.52173913,44.82608696,33.91666667,28.29166667,34.04166667,46.91666667,38.40909091,41.625,41.59090909,54.41666667,,52.5,,37.29166667,67.45833333,61.69565217,43.16666667,54.29166667,64.875,49.79166667,57.83333333,55.95652174,60.70833333,62.83333333,38.04166667,52.625,57.26086957,60.04166667,59.79166667,56.79166667,54.52173913,,24.04347826,22.66666667,33.16666667,31.68181818,38.16666667,31.75,51.52173913,40.91304348,45.83333333,41.34782609,59.16666667,31.20833333,21.58333333,43.20833333,
20131203,,47.04166667,,41.45833333,46.82608696,49.5,47.41666667,48.83333333,39.08333333,40.91666667,44.45833333,53.25,,46.66666667,50.54166667,53.20833333,45.45833333,45.08695652,52.73913043,41.13043478,36.58333333,51.58333333,23.625,45.95833333,32.41666667,40.45833333,41.52173913,41.375,63.91666667,67.29166667,59.125,59.66666667,55.625,60.5,,54.58333333,69.91666667,73.54166667,74.83333333,,55.95652174,82.95652174,72.95833333,46.20833333,66.95833333,70.04347826,53.45833333,63.45454545,59.375,54.79166667,63.09090909,44.7826087,55.69565217,60.625,66.95833333,57.91666667,56.79166667,55.75,62.45833333,33.95833333,29.66666667,36.04166667,27.66666667,40.08333333,35.08333333,57.54166667,47.58333333,69.25,45.2173913,56.45833333,53.91666667,29.33333333,60.39130435,
20131204,22,29.66666667,,27.91666667,38.34782609,35.20833333,35.375,33.79166667,28.08333333,32.91666667,,38.875,,31.79166667,,39.13043478,42.66666667,38.625,35.66666667,21,18,31.875,,33.04166667,28.86956522,28.30434783,32.16666667,29.08333333,53.83333333,61.70833333,49.58333333,,52.73913043,51,57.125,55.25,,71.04166667,,,60.95833333,,88.5,54.08333333,82.75,79.20833333,58.95652174,66.75,70.29166667,63.75,72.58333333,48.125,63.69565217,76.625,86.58333333,68.26086957,62.20833333,59.70833333,79.75,29.375,25.5,27.56521739,15.875,29.69565217,24.43478261,39.45833333,24.45833333,61.31818182,30.5,68.58333333,50.73913043,26.125,64.125,
20131205,22.29166667,27.625,20.375,24.04166667,24.125,29.79166667,26.17391304,28.125,26.7826087,26.04166667,27.95833333,34.70833333,25.83333333,25.58333333,28.58333333,35.70833333,23.39130435,31.16666667,29.375,19.33333333,21.33333333,27.91666667,18.25,25.52173913,24.25,26.91666667,27,29.65217391,55.04166667,50.58333333,,,49.29166667,50.33333333,64.5,45.70833333,62.33333333,,68.91666667,,54,69.59090909,68.70833333,41.08333333,58.91304348,56.875,52.79166667,61.75,,60.43478261,67.04166667,,57.25,68.16666667,69.77272727,63.2173913,58.47826087,62.5,72.91666667,,18.17391304,25.41666667,17.83333333,25.54166667,20.16666667,35.56521739,24.95833333,52.20833333,22.91666667,60.56521739,43,18.09090909,61.5,
20131206,25.08333333,29.91304348,22.58333333,27.60869565,30.66666667,35.91304348,29.79166667,31.25,28.95833333,27.95833333,32.08333333,,28.16666667,29.91666667,33.17391304,40.20833333,30.16666667,35.33333333,31.95833333,27.75,22.58333333,35.73913043,22.54166667,32.83333333,26.54166667,25.625,27.66666667,21.41666667,50.625,44,38.66666667,44.41666667,45.56521739,43.41666667,55.04166667,38.33333333,54.75,52,65.91666667,57.25,48.83333333,64.30434783,57.16666667,46.2173913,56.83333333,61.95833333,43.5,53.95833333,,53.875,58.41666667,40.95652174,55.16666667,63.41666667,62.20833333,57.83333333,49.36363636,49.29166667,53.60869565,18.29166667,17.95833333,25.20833333,13.70833333,26.33333333,23.54166667,36.83333333,34.58333333,40.33333333,27.45833333,53.95833333,40.58333333,15.79166667,54.70833333,
20131207,21.83333333,26.5,21.29166667,22.625,25.58333333,27.33333333,22.20833333,23.29166667,22.75,23.54166667,25.25,31.70833333,24.75,25.08333333,26.16666667,32.95833333,23,23.04166667,24,17.33333333,17.41666667,22.375,17.29166667,24.45833333,25.66666667,27.20833333,27,16.625,47.75,52.45833333,42.75,42.70833333,43.75,28.75,35.875,37.54166667,58.04166667,36.91666667,42.16666667,39.41666667,26.66666667,,57.25,54.375,54.75,64.04166667,53.91666667,65.75,,59.20833333,64.29166667,37.54166667,54.08333333,62,65.875,58.29411765,52.58333333,52.58333333,67.625,14.45833333,16.91666667,25.66666667,14.79166667,24.45833333,19.33333333,31.25,21.33333333,42.70833333,22.66666667,54.125,34.79166667,16.16666667,27.33333333,
20131208,10.75,12.79166667,11.04166667,10.29166667,12.08333333,16.125,10,13.54166667,13.625,10.91666667,14.54166667,19.875,12,11.75,15.5,18.45833333,8.458333333,14.91666667,17.16666667,12.29166667,16.91666667,,22.20833333,32.16666667,30.75,37.5,38.95833333,42.375,57.16666667,59.20833333,55.45833333,57.5,58.45833333,39.5,43.83333333,54.625,69.625,52.04166667,58.375,47.125,29.75,88.75,58.54166667,51.41666667,58.125,65.04166667,72,75.95833333,70.5,64.70833333,86.45833333,,62.04166667,68.20833333,72.91666667,68.5,73.66666667,71.66666667,70.125,9.416666667,12.20833333,18.79166667,,17.375,14.5,18.875,,59.91304348,10.375,62.54166667,46.5,10.41666667,35.91666667,
20131209,41.66666667,51.375,11.875,51.16666667,51.95833333,52.25,44.25,48.73913043,42.60869565,42.375,40.33333333,52.54166667,43.83333333,46.04166667,50.17391304,49.08333333,40.91666667,51.08695652,45.26086957,42.16666667,41.5,55.33333333,47.69565217,59.41666667,51.83333333,50.125,49.58333333,40.86956522,,,49.25,49.73913043,52.625,48.83333333,47.5,55.47826087,63.70833333,,50.75,45.78947368,45,77.45833333,58.125,52.66666667,54.66666667,60.625,48.08333333,70.375,70.25,70.29166667,72.33333333,43.20833333,58.58333333,68.83333333,77.625,70.52173913,75.41666667,59.26315789,51.60869565,25.16666667,17.08333333,36.79166667,21.79166667,40.125,35.33333333,,51.75,56.29166667,51.83333333,65.29166667,43.16666667,10.91666667,52.08333333,
20131210,54.54166667,76.375,48.9375,78.04166667,79.125,80.79166667,68.95833333,69.91666667,67.27272727,72.83333333,72.66666667,80.91666667,74.25,74.625,79.83333333,82.91666667,76.375,79.70833333,75.25,69.375,71.58333333,79.30434783,72.75,86.58333333,81.70833333,75.91666667,78.25,63.54166667,90.04166667,,75.375,79.375,82.66666667,82.08333333,80.16666667,86.5,88.16666667,94.95833333,91.41666667,92.29166667,80.70833333,99.33333333,98.875,85.16666667,98.75,104.2916667,78.75,93.625,82.41666667,72.66666667,79.04166667,57.41666667,75.375,91.5,94.70833333,83.91666667,76.25,76.70833333,74.79166667,47.70833333,48.54166667,65.375,38,79.08333333,77.70833333,,83.45833333,82.375,77,76.83333333,46.625,58.08333333,86.58333333,
20131211,28.95833333,36.41666667,29.20833333,38.625,,40.125,34.25,35.45833333,37.04166667,36.13043478,36.59090909,44.04166667,37.82352941,36.45833333,39.91666667,42.60869565,34.66666667,37.45833333,36.875,30.125,34.29166667,38.7826087,36.16666667,41.91304348,36.39130435,35,39.13636364,36.69565217,46.04166667,44.375,39.91666667,40.875,42.95652174,41.43478261,42,55.95833333,,49.66666667,53.41666667,50.33333333,40.125,66.625,65.73913043,62.08333333,66.58333333,70.33333333,87.26086957,81.79166667,79.30434783,79.66666667,86.25,61.79166667,73.375,82.66666667,93.45833333,82.25,79.75,78.79166667,111.875,16.5,23.66666667,,23.52173913,41.47826087,37.875,43.375,39.95833333,65.04347826,37.08333333,77.41666667,52.25,27.91666667,44.75,
20131212,27.125,37.57142857,28,31.125,,42.66666667,33.86956522,36.5,36.54166667,32.66666667,34.66666667,40.66666667,36.875,35.45833333,37.25,46.58333333,30.79166667,38.70833333,41.16666667,34.69565217,36.66666667,45.33333333,38.33333333,45.95833333,38.5,38.04347826,,43.66666667,54.08333333,55.20833333,43.5,49.25,48.75,43.20833333,46,65.75,67.08333333,57.16666667,58.5,48.5,38.56521739,78.45833333,61.41666667,57.60869565,60.13043478,67.79166667,75.58333333,76.625,71.58333333,72.58333333,78.34782609,56.16666667,69.83333333,78.79166667,80.58333333,73.875,76.16666667,74.5,97.625,16.70833333,21.91304348,29.70833333,17.58333333,33.95833333,25.65217391,44.375,40.04347826,73,35.54545455,65.52173913,67.08695652,29.125,44.65217391,
20131213,26.26086957,34.54166667,23.84210526,29.375,43.20833333,48.09090909,40.66666667,44.52173913,30.625,30.5,,,39,31.25,,49.16666667,31.20833333,32.125,28.25,26.91666667,32.08333333,36.20833333,33.04166667,40.16666667,33.66666667,33.79166667,33.20833333,,,48.625,34.08333333,32.1875,33.66666667,33.54166667,34,55.79166667,50.66666667,36.66666667,40.66666667,40.70833333,30.45833333,61,51.08333333,51.125,51.25,56.60869565,82.875,72.75,66.79166667,72.13043478,94.30434783,,64.08333333,71.375,78.33333333,70.95833333,77.08333333,87.66666667,103.125,12.04166667,12.125,24.66666667,9.291666667,24.20833333,21.79166667,45.625,34.04166667,62.91666667,37.16666667,66.66666667,65.79166667,11.7826087,33.375,
20131214,24.75,33.79166667,26.95833333,27.16666667,29.54166667,32.66666667,30.70833333,32.95833333,29.04166667,31.33333333,27.41666667,,31.66666667,29.41666667,28.70833333,36.95833333,25.58333333,34.20833333,36.5,20.66666667,19.23529412,,15.29166667,33.45833333,24.66666667,27.66666667,23.375,20.25,41.83333333,28.20833333,,27,32.79166667,32.41666667,33.625,38,37.41666667,36.83333333,38.70833333,37.54166667,33.95833333,50.75,47.66666667,41.125,43.54166667,48.79166667,76.20833333,60.41666667,56.45833333,72.04166667,81.95833333,49.625,53.95833333,61.625,72.83333333,72.625,71,83,88.875,6.916666667,8.5,,4.208333333,15.91666667,9,34.375,29.29166667,43.25,28.75,67.875,29.58333333,6.958333333,38.125,
20131215,9.5,12.04166667,10.54166667,9.583333333,12.70833333,18.20833333,9.5,14.83333333,9.916666667,15.45833333,10,20.58333333,13.83333333,11.58333333,14,16.875,10.58333333,14.70833333,15.75,6.416666667,10.66666667,15.875,8.041666667,14.79166667,9.125,11.125,17.5,12.66666667,25.75,23.29166667,16.875,16.875,16.5,17.375,15.95833333,32.29166667,30.83333333,18.33333333,23.625,24.58333333,15.375,40.20833333,31.66666667,35.33333333,36,44.58333333,57.75,55.91666667,57.625,64.54166667,72.45833333,,47.5,52.29166667,64.5,65.04166667,67.29166667,70.33333333,81.08333333,3.125,4.166666667,13.91666667,,13.79166667,,19.29166667,15.04166667,43,10.75,61.375,28.04166667,1.5,19.04166667,
20131216,3.041666667,5.541666667,,6.833333333,7.25,7.083333333,6.217391304,10.54166667,5.565217391,10.125,8.625,18.08695652,9.666666667,11.08333333,10.54166667,14.04347826,7.130434783,7.5,8.833333333,4.875,7.5,10.29166667,7.5,13.875,9.416666667,11.20833333,15.13043478,10.83333333,22.83333333,,,19.625,16.45833333,13.95833333,14.54166667,30.58333333,27.375,,19.5,16.5,7.916666667,31.08333333,25.125,30.25,24.40909091,34.95833333,42.29166667,44.83333333,48,52.91666667,63.29166667,41.42857143,42.9047619,46.58333333,47.83333333,52.52173913,56.95833333,45.20833333,,7.833333333,7.791666667,15.95652174,,9.782608696,,12.39130435,13.70833333,27.65217391,7.625,50.20833333,34.16666667,3,10,
20131217,4.583333333,9.166666667,7.625,,11.76470588,10.58333333,7.166666667,11.66666667,5.304347826,9.541666667,6.260869565,20.45833333,10.95833333,13.54166667,9.833333333,,5.869565217,8.772727273,6.391304348,6.086956522,7.791666667,10.875,6.875,10.625,5.041666667,5.291666667,6.304347826,5.833333333,13.58333333,,10.29166667,,9.041666667,9.833333333,10.29166667,10.75,12.875,5.916666667,10.04166667,9.583333333,,17.2173913,13.33333333,12.75,10.29166667,19.5,19.83333333,18.65217391,21.91666667,,33.29166667,21.5,,27.33333333,29.83333333,28.33333333,30.7826087,22.5,28.45833333,6.869565217,6.666666667,14.52173913,,11.08333333,8.666666667,16.40909091,9.304347826,11.54166667,12.34782609,24.66666667,11.70833333,2.583333333,8.782608696,
20131218,11.91304348,16.125,14.30434783,17.39130435,23.6,17.69565217,15.29166667,16.95833333,11.83333333,15.625,15,21,16.79166667,19.83333333,14.66666667,20.625,13.08333333,17.04166667,17.04166667,13.16666667,13.04347826,19.69565217,,20.73913043,14.60869565,12.30434783,11.625,9.125,19.25,,11.83333333,13.75,15.7826087,14.08695652,14.08333333,12.58333333,,,,12.625,10.5,,14.45833333,13.86956522,13.66666667,17.16666667,17.16666667,13.83333333,14.95652174,19.04166667,19.04166667,13,25.21428571,23.125,21.83333333,19.54166667,19.91666667,12.47826087,15.875,6.166666667,5.708333333,14.125,,10.04166667,9.041666667,23.79166667,17.33333333,12.04166667,21.20833333,16.16666667,10.625,1.958333333,10.70833333,
20131219,37.375,44.86956522,41.45833333,42.28571429,48.33333333,45.33333333,44.58333333,,43.875,47.14285714,,47.04166667,40.26086957,40.95652174,38.30434783,48.66666667,43.91666667,52.54166667,46.43478261,44,35.83333333,51.45833333,40.54166667,53.91666667,46.16666667,42.70833333,39.75,30.08333333,47.09090909,34.58333333,35.95833333,39.08333333,41.625,45.29166667,,37.04347826,40.54166667,42.45833333,41.16666667,39.54166667,39.20833333,48.16666667,43.73913043,38.45833333,40.08333333,46.39130435,40.82608696,39.875,40.04166667,42.125,42.29166667,29.58333333,41.875,48.08695652,49.31818182,43.66666667,44.26086957,37.25,40.5,11.29166667,10.39130435,16.625,14.81818182,19.125,16.125,49,51.79166667,36.08333333,47.27272727,40.29166667,19.95652174,7.333333333,40.95833333,
20131220,27.16666667,32.75,,25.66666667,31.41666667,33.125,31.04166667,34.54166667,29,31,30.375,41.375,34.58333333,34.04166667,33.16666667,41.91666667,30.66666667,34.91666667,35.45833333,28.41666667,25.66666667,32.25,20.16666667,32.58333333,25.79166667,24.54166667,24.875,22.52173913,29.83333333,28.70833333,,28.41666667,32.95833333,27.83333333,,35.875,41.79166667,32.125,38.82608696,,29.04166667,49.625,41.16666667,43,43.41666667,47.66666667,51.43478261,49.29166667,,52.29166667,55.56521739,34.04166667,51.66666667,54.70833333,63.25,54.70833333,56.125,42.91666667,50.70833333,10.33333333,12.20833333,,11.875,25.29166667,21.58333333,38.375,36.875,42.54166667,34.25,51.08695652,20.125,13.43478261,29.41666667,
20131221,,49.95833333,42.58333333,37.16666667,46.375,48.83333333,44.375,46.54166667,43.41666667,49.16666667,42.70833333,,46.54166667,47.29166667,46.58333333,56.33333333,43.45833333,60.75,59.16666667,43.5,34.04166667,54.58333333,29.54166667,55.95833333,43.375,39.79166667,24.875,,43.5,,,30.5,,41.83333333,42.625,36,39.33333333,44.75,43.66666667,43.04166667,38.79166667,48.75,44.91666667,44.16666667,47.125,52.25,45.29166667,48.45833333,43.95833333,46.625,50.875,30.58333333,45.04166667,52.04166667,53.625,47.16666667,46.875,43,50.79166667,11.33333333,10.75,22.75,13,21.25,18.20833333,51.29166667,54.375,37.25,47.875,42.875,15.625,10.41666667,41.04166667,
20131222,14.33333333,23.75,12.41666667,17.375,22.04166667,22.91666667,,24.70833333,19.29166667,21.5,19.79166667,28.91666667,,19.45833333,,30.4375,21.20833333,,20.04166667,,,24,15.04166667,23.83333333,20.61904762,19.66666667,21.41666667,20.75,28.25,24.70833333,,23.625,25.41666667,,25.75,26.58333333,31.70833333,24.5,32.25,29.08333333,19.66666667,40.08333333,34.70833333,35.04166667,35.79166667,40.33333333,45.125,41.25,44.66666667,47.83333333,54.41666667,37.08333333,44.41666667,50.20833333,,50.95833333,56.875,,62.5,7.791666667,7.375,16.08333333,6.5,15.54166667,12.625,29.25,31.07142857,29.75,21.25,46.20833333,23,8.291666667,22.29166667,
20131223,8.086956522,13.41666667,6.565217391,8.041666667,12.04347826,12.52173913,13.45833333,15.91666667,12.125,12.58333333,13.95833333,20.125,12.79166667,12.875,12.79166667,19.58333333,12.41666667,14.3,16.04347826,9.875,11.52173913,15.79166667,8.565217391,16.04166667,12.39130435,15.60869565,12.04166667,13.16666667,22.95833333,18.66666667,15,15.04166667,20.08333333,,20.04166667,19.43478261,26.45833333,18.875,23.04166667,20.70833333,14.27272727,29,24.91666667,24.95833333,22.86956522,28.58333333,38.95652174,32.04347826,35.625,,44.75,29.04166667,37.16666667,38.83333333,46.25,44.91666667,48.82608696,34.25,55.59090909,,6.833333333,14.58333333,2.458333333,8.583333333,4.958333333,19.25,17.07692308,27.04166667,10.65217391,41.16666667,20.20833333,6,13.95833333,
